,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_bracket,income,gender,srace,Y,attr
1717,1717,65,4,71075,15,10,0,12,1, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
1718,1718,51,5,110327,1,7,2,3,0, White, Male,0,0,60, United-States, >50K.,1,1,4,-1,-1
1719,1719,42,7,392167,9,13,2,1,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1720,1720,36,4,130808,15,10,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1721,1721,19,4,351757,0,6,4,8,4, White, Male,0,0,30, El-Salvador, <=50K.,0,1,4,1,-1
1722,1722,24,6,345420,5,4,4,5,2, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
1723,1723,52,4,220984,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1724,1724,28,4,236834,6,5,4,9,1, White, Female,0,0,35, Mexico, <=50K.,0,0,4,1,1
1725,1725,42,4,153489,9,13,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1726,1726,25,4,330850,11,9,2,11,0, White, Male,0,0,70, United-States, <=50K.,0,1,4,1,-1
1727,1727,53,4,337195,7,12,2,4,0, White, Male,0,0,45, United-States, >50K.,1,1,4,-1,-1
1728,1728,35,4,214816,11,9,2,1,0, White, Male,0,0,36, United-States, <=50K.,0,1,4,1,-1
1729,1729,20,4,92863,11,9,0,7,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1730,1730,38,4,226894,9,13,4,4,1, Black, Male,13550,0,40, United-States, >50K.,1,1,2,-1,-1
1731,1731,46,4,40666,9,13,0,4,2, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1732,1732,18,0,142043,1,7,4,0,2, White, Male,0,0,15, United-States, <=50K.,0,1,4,1,-1
1733,1733,58,4,105239,11,9,2,6,2, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1734,1734,41,4,112763,15,10,2,1,5, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
1735,1735,66,6,219220,11,9,2,5,0, White, Male,2653,0,40, United-States, <=50K.,0,1,4,1,-1
1736,1736,38,7,168223,15,10,0,1,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1737,1737,29,4,175639,15,10,0,8,4, White, Female,0,0,28, United-States, <=50K.,0,0,4,1,1
1738,1738,39,4,167482,15,10,2,12,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1739,1739,44,2,178417,11,9,2,11,3, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1740,1740,26,2,33604,11,9,4,6,3, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K.,0,1,0,1,-1
1741,1741,27,4,62082,9,13,4,12,3, Other, Male,0,0,38, United-States, <=50K.,0,1,3,1,-1
1742,1742,29,4,149902,10,16,4,10,1, White, Female,0,0,80, United-States, <=50K.,0,0,4,1,1
1743,1743,29,4,74784,11,9,2,14,0, White, Male,0,0,70, United-States, <=50K.,0,1,4,1,-1
1744,1744,47,5,54260,15,10,2,12,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
1745,1745,62,0,119986,9,13,2,0,0, White, Male,0,0,60, United-States, >50K.,1,1,4,-1,-1
1746,1746,29,2,165218,9,13,4,10,1, White, Female,0,0,55, United-States, <=50K.,0,0,4,1,1
1747,1747,52,2,192853,11,9,2,14,0, Other, Male,0,0,40, Jamaica, >50K.,1,1,3,-1,-1
1748,1748,27,4,56299,1,7,4,6,2, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1749,1749,53,0,394690,15,10,2,0,5, White, Female,0,0,5, United-States, <=50K.,0,0,4,1,1
1750,1750,29,4,208406,7,12,4,1,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1751,1751,62,4,165827,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1752,1752,72,4,249559,11,9,6,9,1, White, Female,0,0,25, United-States, <=50K.,0,0,4,1,1
1753,1753,27,4,151382,11,9,4,4,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1754,1754,38,4,161141,15,10,2,3,0, White, Male,0,0,55, United-States, <=50K.,0,1,4,1,-1
1755,1755,27,4,57092,11,9,0,3,1, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
1756,1756,49,4,116927,12,14,0,10,1, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
1757,1757,56,4,133876,9,13,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1758,1758,52,5,229259,14,15,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1759,1759,22,4,338162,11,9,2,7,5, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1760,1760,37,1,38948,9,13,2,10,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1761,1761,55,4,169276,11,9,0,7,2, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
1762,1762,38,7,364803,15,10,2,14,0, Black, Male,0,0,65, United-States, <=50K.,0,1,2,1,-1
1763,1763,45,4,302677,15,10,4,4,1, White, Female,0,1340,50, United-States, <=50K.,0,0,4,1,1
1764,1764,35,4,235485,9,13,2,4,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1765,1765,21,4,91189,15,10,4,12,4, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
1766,1766,54,1,149596,9,13,2,4,5, White, Female,0,0,45, United-States, <=50K.,0,0,4,1,1
1767,1767,19,4,89211,11,9,4,12,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1768,1768,48,7,241854,12,14,2,4,0, White, Male,0,0,55, United-States, >50K.,1,1,4,-1,-1
1769,1769,41,4,213351,11,9,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1770,1770,20,4,74631,6,5,4,8,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1771,1771,56,4,128696,1,7,2,13,5, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1772,1772,49,4,141069,11,9,0,1,2, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1773,1773,17,0,347248,0,6,4,0,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
1774,1774,45,4,176947,5,4,4,1,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
1775,1775,46,4,274200,11,9,0,5,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
1776,1776,39,4,94036,11,9,0,6,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1777,1777,52,0,188431,11,9,2,0,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
1778,1778,34,2,176802,1,7,5,8,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1779,1779,65,0,258973,15,10,6,0,1, White, Female,401,0,14, United-States, <=50K.,0,0,4,1,1
1780,1780,46,4,235646,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1781,1781,41,4,175883,11,9,2,14,0, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
1782,1782,48,4,154430,9,13,4,4,1, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
1783,1783,71,4,258126,6,5,2,11,0, White, Male,0,0,39, Cuba, <=50K.,0,1,4,1,-1
1784,1784,26,1,337575,9,13,4,10,1, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1785,1785,47,5,308241,11,9,2,12,5, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1786,1786,21,0,162165,15,10,4,0,1, White, Female,0,0,43, United-States, <=50K.,0,0,4,1,1
1787,1787,23,4,298623,11,9,4,14,3, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
1788,1788,65,4,270935,11,9,6,3,1, White, Male,0,0,55, United-States, <=50K.,0,1,4,1,-1
1789,1789,60,4,338833,11,9,4,1,1, Black, Female,0,0,38, United-States, <=50K.,0,0,2,1,1
1790,1790,19,0,341631,11,9,4,0,2, White, Female,0,0,25, United-States, <=50K.,0,0,4,1,1
1791,1791,35,4,233786,11,9,4,3,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1792,1792,32,4,366876,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1793,1793,36,7,183279,11,9,2,1,0, White, Male,0,0,38, United-States, <=50K.,0,1,4,1,-1
1794,1794,41,1,29606,15,10,2,1,5, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K.,1,0,0,-1,1
1795,1795,24,2,137300,11,9,4,8,1, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
1796,1796,45,4,184070,11,9,4,7,3, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1797,1797,48,4,188610,7,12,2,3,0, White, Male,0,0,48, United-States, >50K.,1,1,4,-1,-1
1798,1798,20,4,41356,15,10,4,1,1, White, Female,0,0,25, United-States, <=50K.,0,0,4,1,1
1799,1799,51,4,145409,15,10,2,3,0, White, Male,0,0,50, ?, >50K.,1,1,4,-1,-1
1800,1800,24,0,287413,11,9,4,0,1, Black, Male,0,0,60, United-States, <=50K.,0,1,2,1,-1
1801,1801,39,2,100011,7,12,4,13,1, White, Female,0,0,38, United-States, <=50K.,0,0,4,1,1
1802,1802,21,4,119673,15,10,4,8,1, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
1803,1803,49,4,140782,9,13,2,10,5, White, Female,0,2415,3, United-States, >50K.,1,0,4,-1,1
1804,1804,30,4,193246,11,9,4,11,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1805,1805,68,7,420526,12,14,6,10,1, White, Female,0,0,5, United-States, <=50K.,0,0,4,1,1
1806,1806,30,4,34574,12,14,2,10,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
1807,1807,32,6,400061,14,15,2,10,0, Asian-Pac-Islander, Male,15024,0,40, Philippines, >50K.,1,1,1,-1,-1
1808,1808,49,4,107009,11,9,0,8,1, White, Male,0,0,40, Portugal, <=50K.,0,1,4,1,-1
1809,1809,24,4,33551,15,10,0,1,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
1810,1810,34,4,121640,15,10,0,10,1, Amer-Indian-Eskimo, Male,0,0,44, United-States, <=50K.,0,1,0,1,-1
1811,1811,40,4,179524,9,13,4,10,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1812,1812,23,0,473206,11,9,4,0,3, Black, Male,0,0,32, United-States, <=50K.,0,1,2,1,-1
1813,1813,41,4,54422,7,12,2,10,5, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
1814,1814,23,4,202416,11,9,4,12,1, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
1815,1815,48,4,158685,11,9,0,8,1, White, Female,0,0,16, United-States, <=50K.,0,0,4,1,1
1816,1816,56,5,76534,11,9,2,4,2, Asian-Pac-Islander, Female,0,0,21, China, <=50K.,0,0,1,1,1
1817,1817,42,7,218948,10,16,0,10,4, Black, Female,0,0,36, Jamaica, <=50K.,0,0,2,1,1
1818,1818,37,6,175120,15,10,2,3,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1819,1819,32,4,100154,6,5,2,8,0, White, Male,0,0,40, El-Salvador, <=50K.,0,1,4,1,-1
1820,1820,29,4,160510,9,13,2,10,0, White, Male,0,0,50, ?, >50K.,1,1,4,-1,-1
1821,1821,58,4,223214,11,9,2,10,0, White, Male,0,0,40, ?, >50K.,1,1,4,-1,-1
1822,1822,40,4,79488,11,9,5,8,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1823,1823,40,4,136986,12,14,2,4,0, White, Male,99999,0,52, United-States, >50K.,1,1,4,-1,-1
1824,1824,33,4,202339,1,7,4,12,4, White, Female,0,0,34, United-States, <=50K.,0,0,4,1,1
1825,1825,58,4,205737,11,9,2,8,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1826,1826,32,4,80145,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1827,1827,22,0,303579,15,10,4,0,3, White, Male,0,1602,8, United-States, <=50K.,0,1,4,1,-1
1828,1828,47,4,235108,15,10,2,3,0, White, Male,5178,0,40, United-States, >50K.,1,1,4,-1,-1
1829,1829,41,7,201363,11,9,2,1,5, White, Female,0,0,38, United-States, >50K.,1,0,4,-1,1
1830,1830,41,5,244172,15,10,2,3,0, White, Male,0,0,40, ?, >50K.,1,1,4,-1,-1
1831,1831,73,0,99349,9,13,6,0,1, White, Female,0,0,15, United-States, <=50K.,0,0,4,1,1
1832,1832,56,1,338242,8,11,6,1,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1833,1833,83,0,29702,5,4,2,0,0, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
1834,1834,22,4,146352,11,9,4,12,4, White, Female,0,0,60, United-States, <=50K.,0,0,4,1,1
1835,1835,30,4,215182,9,13,4,10,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1836,1836,41,0,133456,7,12,6,0,1, White, Female,0,0,50, United-States, <=50K.,0,0,4,1,1
1837,1837,32,4,79586,9,13,2,4,0, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K.,1,1,1,-1,-1
1838,1838,27,4,181822,11,9,4,3,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1839,1839,35,4,123809,9,13,2,10,5, White, Female,15024,0,35, United-States, >50K.,1,0,4,-1,1
1840,1840,37,4,35429,11,9,4,7,4, White, Male,1506,0,40, United-States, <=50K.,0,1,4,1,-1
1841,1841,48,4,151584,11,9,0,14,1, White, Male,0,0,46, United-States, <=50K.,0,1,4,1,-1
1842,1842,42,4,303725,11,9,4,7,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1843,1843,35,4,194404,9,13,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1844,1844,20,2,224229,15,10,4,4,1, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
1845,1845,33,4,236396,9,13,2,4,0, White, Male,15024,0,55, United-States, >50K.,1,1,4,-1,-1
1846,1846,25,4,40255,15,10,2,5,0, White, Male,0,0,80, United-States, <=50K.,0,1,4,1,-1
1847,1847,29,7,214881,9,13,2,10,0, White, Male,0,0,40, Honduras, >50K.,1,1,4,-1,-1
1848,1848,47,4,332465,15,10,0,14,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1849,1849,28,4,165218,9,13,4,1,1, White, Female,0,0,55, United-States, <=50K.,0,0,4,1,1
1850,1850,20,4,34506,15,10,4,12,1, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
1851,1851,30,2,79190,9,13,4,10,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1852,1852,48,6,79001,7,12,0,13,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1853,1853,22,4,137876,15,10,4,11,1, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
1854,1854,57,1,40103,0,6,4,10,1, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
1855,1855,24,5,145964,7,12,4,12,1, White, Male,0,0,70, United-States, <=50K.,0,1,4,1,-1
1856,1856,32,4,268282,5,4,3,5,2, White, Male,0,0,35, Mexico, <=50K.,0,1,4,1,-1
1857,1857,67,2,272587,5,4,6,8,1, White, Female,1086,0,15, United-States, <=50K.,0,0,4,1,1
1858,1858,22,4,220993,15,10,4,7,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1859,1859,20,4,88676,11,9,4,6,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1860,1860,29,4,185386,4,3,4,6,1, White, Male,0,0,42, Mexico, <=50K.,0,1,4,1,-1
1861,1861,37,4,177420,11,9,2,6,0, Black, Male,0,0,40, United-States, >50K.,1,1,2,-1,-1
1862,1862,20,0,203353,15,10,4,0,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1863,1863,30,4,100734,9,13,4,13,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1864,1864,32,7,181119,9,13,5,10,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1865,1865,23,0,172232,15,10,4,0,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1866,1866,31,4,243678,9,13,4,4,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1867,1867,39,5,170174,11,9,2,4,0, White, Male,0,0,60, United-States, >50K.,1,1,4,-1,-1
1868,1868,48,4,102202,11,9,0,12,4, White, Female,0,0,50, United-States, <=50K.,0,0,4,1,1
1869,1869,38,4,249720,8,11,0,10,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1870,1870,25,4,167835,8,11,4,10,3, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
1871,1871,22,4,266780,11,9,4,8,3, Black, Female,0,0,24, United-States, <=50K.,0,0,2,1,1
1872,1872,17,4,173740,0,6,4,12,1, White, Female,0,0,15, United-States, <=50K.,0,0,4,1,1
1873,1873,44,4,40024,9,13,2,14,0, White, Male,0,0,52, United-States, >50K.,1,1,4,-1,-1
1874,1874,28,4,193260,9,13,4,10,1, Asian-Pac-Islander, Male,0,0,50, South, >50K.,1,1,1,-1,-1
1875,1875,18,4,175752,11,9,4,6,3, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
1876,1876,37,4,202662,0,6,0,14,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1877,1877,26,4,167350,11,9,4,3,3, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
1878,1878,43,4,412379,15,10,4,8,4, White, Female,0,0,28, United-States, <=50K.,0,0,4,1,1
1879,1879,23,6,121568,15,10,4,3,3, White, Male,0,1504,40, United-States, <=50K.,0,1,4,1,-1
1880,1880,43,4,56651,11,9,2,4,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
1881,1881,45,4,238567,11,9,2,12,0, White, Male,15024,0,50, United-States, >50K.,1,1,4,-1,-1
1882,1882,34,4,144949,11,9,0,6,3, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
1883,1883,42,4,234633,9,13,2,10,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
1884,1884,22,4,147397,15,10,4,12,1, White, Male,0,0,44, United-States, <=50K.,0,1,4,1,-1
1885,1885,38,4,247547,11,9,4,8,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1886,1886,35,4,266645,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1887,1887,39,4,154897,11,9,4,4,3, White, Female,0,0,50, United-States, <=50K.,0,0,4,1,1
1888,1888,44,4,112507,15,10,2,12,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1889,1889,45,1,110884,9,13,2,1,0, Asian-Pac-Islander, Male,0,0,45, India, >50K.,1,1,1,-1,-1
1890,1890,25,4,151588,15,10,3,12,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1891,1891,54,2,217210,12,14,2,10,5, Black, Female,0,1887,38, United-States, >50K.,1,0,2,-1,1
1892,1892,22,0,185357,15,10,4,0,3, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
1893,1893,47,4,139701,4,3,4,7,4, White, Female,0,0,40, Dominican-Republic, <=50K.,0,0,4,1,1
1894,1894,36,4,50707,9,13,0,9,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1895,1895,48,4,370119,9,13,2,12,0, White, Male,0,2415,50, United-States, >50K.,1,1,4,-1,-1
1896,1896,66,6,252842,11,9,4,5,2, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
1897,1897,58,4,106707,4,3,2,7,0, Black, Male,0,0,48, United-States, <=50K.,0,1,2,1,-1
1898,1898,25,4,149486,11,9,4,7,4, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
1899,1899,30,4,427541,11,9,4,6,3, Black, Female,99999,0,40, United-States, >50K.,1,0,2,-1,1
1900,1900,51,6,22154,15,10,0,1,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1901,1901,30,4,144949,9,13,4,1,3, White, Male,0,2559,40, United-States, >50K.,1,1,4,-1,-1
1902,1902,20,4,228686,15,10,4,8,3, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
1903,1903,57,6,113010,9,13,2,12,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
1904,1904,23,1,361278,15,10,4,6,1, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
1905,1905,33,6,109509,11,9,4,3,1, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
1906,1906,47,4,172155,15,10,2,4,0, White, Male,0,0,37, Ecuador, >50K.,1,1,4,-1,-1
1907,1907,54,4,204304,11,9,0,1,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1908,1908,75,4,233362,0,6,2,14,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1909,1909,36,5,141609,15,10,2,10,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
1910,1910,51,4,179479,11,9,6,4,1, White, Female,3325,0,40, Yugoslavia, <=50K.,0,0,4,1,1
1911,1911,32,4,193565,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1912,1912,20,4,314539,11,9,4,7,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1913,1913,20,4,208908,15,10,4,4,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1914,1914,41,6,375526,9,13,2,1,5, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
1915,1915,31,4,291494,12,14,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1916,1916,41,4,117747,9,13,0,8,4, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K.,0,0,1,1,1
1917,1917,56,4,331569,11,9,2,12,5, Black, Female,0,0,36, United-States, <=50K.,0,0,2,1,1
1918,1918,46,4,146786,0,6,0,14,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
1919,1919,59,4,147098,11,9,2,3,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1920,1920,31,4,137076,9,13,2,11,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1921,1921,20,4,223811,11,9,4,8,3, White, Male,0,0,23, United-States, <=50K.,0,1,4,1,-1
1922,1922,69,4,172354,8,11,6,1,1, White, Female,1848,0,50, United-States, <=50K.,0,0,4,1,1
1923,1923,35,4,154410,9,13,2,4,0, White, Male,0,1977,50, United-States, >50K.,1,1,4,-1,-1
1924,1924,58,4,277203,11,9,2,14,0, White, Male,0,0,38, United-States, <=50K.,0,1,4,1,-1
1925,1925,21,4,97295,15,10,4,12,1, White, Female,0,0,45, United-States, <=50K.,0,0,4,1,1
1926,1926,60,4,95680,11,9,2,4,0, Asian-Pac-Islander, Male,0,0,45, United-States, >50K.,1,1,1,-1,-1
1927,1927,29,4,328981,11,9,0,7,1, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
1928,1928,29,6,75435,15,10,2,10,0, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K.,0,1,0,1,-1
1929,1929,53,4,116288,11,9,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1930,1930,43,1,136105,11,9,2,1,5, Black, Female,0,1848,40, United-States, >50K.,1,0,2,-1,1
1931,1931,55,2,134042,12,14,2,4,5, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
1932,1932,29,4,253003,15,10,4,3,1, White, Male,0,2258,45, United-States, >50K.,1,1,4,-1,-1
1933,1933,37,4,193106,9,13,4,12,1, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
1934,1934,37,4,117528,11,9,0,1,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1935,1935,41,4,194537,9,13,0,10,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1936,1936,57,4,195820,11,9,2,7,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
1937,1937,41,4,265671,11,9,0,1,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
1938,1938,18,0,90636,15,10,4,0,3, Amer-Indian-Eskimo, Female,594,0,40, United-States, <=50K.,0,0,0,1,1
1939,1939,57,4,166107,11,9,2,1,5, Asian-Pac-Islander, Female,0,0,40, ?, <=50K.,0,0,1,1,1
1940,1940,49,1,106207,9,13,2,1,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1941,1941,61,4,187135,15,10,2,7,0, White, Male,0,0,56, United-States, <=50K.,0,1,4,1,-1
1942,1942,44,4,231793,11,9,4,4,1, White, Female,0,0,52, United-States, <=50K.,0,0,4,1,1
1943,1943,20,0,228326,15,10,4,0,3, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
1944,1944,36,6,125933,15,10,2,12,0, White, Male,5178,0,50, United-States, >50K.,1,1,4,-1,-1
1945,1945,29,2,211032,7,12,2,11,0, White, Male,0,0,72, United-States, >50K.,1,1,4,-1,-1
1946,1946,51,2,125796,1,7,4,5,1, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1947,1947,19,4,29526,11,9,4,8,3, White, Female,0,0,32, United-States, <=50K.,0,0,4,1,1
1948,1948,53,4,158993,0,6,5,8,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1949,1949,43,4,116379,11,9,2,4,0, Asian-Pac-Islander, Male,0,0,60, China, >50K.,1,1,1,-1,-1
1950,1950,42,4,201343,11,9,2,3,0, White, Male,2885,0,40, United-States, <=50K.,0,1,4,1,-1
1951,1951,44,4,402718,3,2,2,5,0, White, Male,0,0,40, Mexico, <=50K.,0,1,4,1,-1
1952,1952,37,5,98360,2,8,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1953,1953,24,6,285580,9,13,4,10,3, White, Male,0,0,25, United-States, <=50K.,0,1,4,1,-1
1954,1954,27,0,119851,15,10,0,0,4, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K.,0,0,0,1,1
1955,1955,30,4,325509,11,9,2,3,0, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
1956,1956,56,4,204745,15,10,0,4,1, White, Female,3325,0,45, United-States, <=50K.,0,0,4,1,1
1957,1957,58,4,152874,15,10,6,8,1, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1958,1958,20,4,139715,11,9,4,3,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
1959,1959,36,4,141584,15,10,2,10,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
1960,1960,26,4,156848,9,13,4,13,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
1961,1961,42,4,40151,11,9,2,14,0, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
1962,1962,24,4,50648,15,10,4,3,3, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
1963,1963,26,4,122920,11,9,4,3,3, White, Male,0,0,56, United-States, <=50K.,0,1,4,1,-1
1964,1964,19,2,91571,15,10,4,1,3, White, Female,0,0,25, United-States, <=50K.,0,0,4,1,1
1965,1965,21,4,227220,11,9,4,8,2, White, Female,0,0,33, United-States, <=50K.,0,0,4,1,1
1966,1966,43,7,344519,10,16,2,10,5, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
